timestamp_ns,tx,ty,tz,qx,qy,qz,qw
1403715275962142976,-0.000004136403,-0.000003682156,-0.000005018986,0.010697773322,-0.829513062085,0.000036577892,0.558384845907
1403715276012142848,-0.000166198618,-0.000049585333,-0.000046155041,0.010523945079,-0.829436438671,0.000077664917,0.558501955908
1403715276062142976,-0.000438878654,0.000069673327,-0.000116235483,0.010580432626,-0.829649328053,-0.000022957588,0.558184598838
1403715276112143104,-0.001146619082,0.000152420276,-0.003024543998,0.010618031648,-0.829857997412,-0.000020220851,0.557873606766
1403715276162142976,-0.000390301930,0.000249278720,-0.002079159664,0.010536186115,-0.829786495437,0.000071486332,0.557981501183
1403715276212142848,-0.001109363988,0.000517159514,-0.001918971977,0.010649894316,-0.829862110371,0.000025645450,0.557866880953
1403715276262142976,-0.001044057362,0.000547139069,-0.001535867807,0.010576358381,-0.829868775718,0.000079802379,0.557858359589
1403715276312143104,-0.001162746243,0.000769128348,-0.001336874867,0.010601080986,-0.829885056916,0.000137588968,0.557833658414
1403715276362142976,-0.001294204369,0.000917847266,-0.001020440866,0.010638829425,-0.829955142230,0.000138437307,0.557728659860
1403715276412143104,-0.001360358450,0.000992388499,-0.000687487257,0.010655887783,-0.830078360445,0.000159322461,0.557544923923
1403715276462142976,-0.001475312760,0.001057715864,-0.000547750010,0.010659488073,-0.830038592956,0.000064894184,0.557604075762
1403715276512142848,-0.001509817901,0.001144433078,-0.000223124655,0.010695008725,-0.829791321582,0.000287821021,0.557971232749
1403715276562142976,-0.001590868405,0.001344526151,0.000037912929,0.010605835552,-0.829876792568,0.000230466967,0.557845832013
1403715276612143104,-0.001673485654,0.001323787867,-0.000040239115,0.010575525669,-0.830033018705,0.000146549572,0.557613956640
1403715276662142976,-0.001771763435,0.001307942798,-0.000188504008,0.010537732048,-0.830057918739,0.000194012965,0.557577591104
1403715276712142848,-0.001755411408,0.001306919502,-0.000250581668,0.010657146210,-0.829967537139,0.000136173962,0.557709865420
1403715276762142976,-0.001663953673,0.001381420552,0.000066922220,0.010645376081,-0.829855959964,0.000291594531,0.557876040579
1403715276812143104,-0.001838757977,0.001476865529,0.000047648575,0.010614864741,-0.829970905340,0.000336160002,0.557705574593
1403715276862142976,-0.001960399048,0.001600409032,0.000425536040,0.010553636416,-0.830039288050,0.000350872350,0.557604947916
1403715276912143104,-0.001965501475,0.001500908211,0.000603267120,0.010561198911,-0.829898017278,0.000386733427,0.557815016321
