timestamp_ns,tx,ty,tz,qx,qy,qz,qw
1413393213705760512,-0.000003305131,-0.000003664949,-0.000004416654,-0.007629830940,-0.797940109516,0.000046924965,0.602688447794
1413393213755760384,-0.000039136301,0.000070998412,-0.000066530871,-0.007627729043,-0.798007103343,0.000163955823,0.602599746003
1413393213805760256,-0.000026316641,0.000378856763,-0.000049492338,-0.007729652949,-0.798009242538,0.000070017801,0.602595632565
1413393213855760640,-0.003313769300,-0.000181222412,0.000349424073,-0.007770556738,-0.797967152410,0.000065024615,0.602650842441
1413393213905760512,-0.000855704291,0.000506013382,0.001332934716,-0.007651826075,-0.798078955153,0.000195159658,0.602504267879
1413393213955760384,-0.001615547906,0.000522261501,0.000711185660,-0.007305456051,-0.798025211610,0.000245304551,0.602579730636
1413393214005760512,-0.001397283067,0.000631395149,0.000501717248,-0.008735843050,-0.797839865106,-0.000269406242,0.602806073389
1413393214055760384,-0.001009001585,0.001224452780,0.000174344861,-0.010062165476,-0.797635584893,-0.001011824599,0.603054891986
1413393214105760512,-0.000635128469,0.001294607310,0.000464439100,-0.010071562000,-0.797809091885,-0.000757333698,0.602825549384
1413393214155760640,-0.000511802931,0.000967174957,0.000581521211,-0.010140927651,-0.797641456240,-0.000576637975,0.603046379943
1413393214205760512,-0.000441790620,0.000517574748,0.001045938778,-0.010138594151,-0.797772149749,-0.000200316860,0.602873756160
1413393214255760384,-0.000542909510,0.000299224176,0.001192472839,-0.009786566668,-0.797730692303,-0.000145822110,0.602934444534
1413393214305760256,-0.000541736213,0.000070713273,0.001163127856,-0.009469245928,-0.797802164160,-0.000216445362,0.602844916536
1413393214355760640,-0.000547337572,-0.000005271858,0.000814010247,-0.009379495004,-0.797601862056,0.000180392141,0.603111318230
1413393214405760512,-0.000669548349,-0.000066982754,0.000420205010,-0.009302130397,-0.797626975276,0.000159116305,0.603079309348
1413393214455760384,-0.000699738019,-0.000078114687,0.000032341185,-0.009037170322,-0.797507328002,0.000453197617,0.603241399398
1413393214505760512,-0.000658775950,0.000109362443,-0.000254405820,-0.008845876066,-0.797415421398,0.000219184097,0.603365849342
1413393214555760384,-0.000358518683,0.000339438598,-0.000102334163,-0.008757645740,-0.797294976706,0.000791564827,0.603525804904
1413393214605760512,-0.000297518129,0.000457077402,0.000116428676,-0.008642193220,-0.797406032531,0.000515075760,0.603381029265
1413393214655760640,-0.000260795826,0.000565633554,0.000366704453,-0.008666345979,-0.797422639922,0.000749949844,0.603358488266
1413393214705760512,-0.000202947344,0.000613716670,0.000502822161,-0.008530697751,-0.797476586741,0.000713427881,0.603289161030
1413393214755760384,-0.000186271832,0.000706839354,0.000423425601,-0.008508533693,-0.797530805122,0.000497965414,0.603218013463
1413393214805760256,-0.000055188712,0.000751855380,0.000325907063,-0.008730581275,-0.797390006081,0.000781693269,0.603400649741
1413393214855760640,-0.000104281451,0.000818705302,0.000304345752,-0.008780746776,-0.797441857567,0.000719421978,0.603331471679
1413393214905760512,-0.000175668084,0.000914757463,0.000257225027,-0.008572242951,-0.797575994809,0.000554612763,0.603157310790
1413393214955760384,-0.000082011499,0.001021321792,0.000308767876,-0.008597008254,-0.797515310808,0.000495495383,0.603237245998
1413393215005760512,0.000015682854,0.001188541656,0.000370868375,-0.008740250974,-0.797532030073,0.000384914940,0.603213163700
1413393215055760384,0.000010206556,0.001335556741,0.000530349074,-0.008203458712,-0.797781120917,0.000172640950,0.602891330646
1413393215105760512,0.000001053129,0.001233325936,0.001010236400,-0.007054446129,-0.798112016949,0.001133118560,0.602466728736
1413393215155760640,0.000054268565,0.001467258020,0.001215846227,-0.006727778173,-0.798164819599,0.001433546071,0.602399869440
1413393215205760512,0.000298665809,0.002074863851,0.001443474453,-0.006636284062,-0.798394318103,0.001878762671,0.602095459878
1413393215255760384,0.000502334924,0.002619422452,0.001323062055,-0.006652032598,-0.798554353815,0.002216001701,0.601881868643
1413393215305760256,0.000573848713,0.003049691908,0.000998521838,-0.006695425930,-0.798648458393,0.002472627769,0.601755512887
1413393215355760640,0.000693248043,0.003386662319,0.000612273944,-0.006768669525,-0.798470657465,0.002673540979,0.601989739496
1413393215405760512,0.000727917048,0.003681429381,0.000575877118,-0.006780642260,-0.798857197069,0.002523966583,0.601477207528
1413393215455760384,0.000703495409,0.004029586529,0.000528600033,-0.007023526950,-0.798742269841,0.002648039224,0.601626499023
1413393215505760512,0.000685082872,0.004324748615,0.000775186105,-0.007236566990,-0.799000288455,0.002239557920,0.601282924693
1413393215555760384,0.000755549307,0.004391897442,0.000607507060,-0.007141749031,-0.798979438402,0.001794025171,0.601313257716
1413393215605760512,0.000635924182,0.004152433013,0.000022185333,-0.006998225610,-0.798512022146,0.001598298511,0.601936060366
1413393215655760640,0.000757900787,0.004347593016,0.000137795151,-0.007085484230,-0.798347965597,0.001394753402,0.602153117075
1413393215705760512,0.000548477927,0.004225946084,0.000216684603,-0.007081230560,-0.799146600867,0.001329608912,0.601093003317
1413393215755760384,0.000575369606,0.003973995367,0.000314497365,-0.007447761516,-0.799939159068,0.001584506662,0.600032800751
1413393215805760256,0.000535621367,0.003367210837,-0.001097290268,-0.006938611354,-0.799778545900,0.001171647539,0.600253913300
1413393215855760640,0.000591525138,0.003107070675,-0.001514442950,-0.007071567487,-0.799674575651,0.001337221732,0.600390521102
1413393215905760512,0.000512399327,0.003059620407,-0.001328491359,-0.006826609586,-0.799564607199,0.001755999891,0.600538718802
1413393215955760384,0.000388334708,0.003329109265,-0.001092166255,-0.007029802587,-0.799218055364,0.002093606342,0.600996421511
1413393216005760512,0.000682145065,0.003686110655,-0.000514359094,-0.007133045117,-0.799233647301,0.001887179190,0.600975153600
