timestamp_ns,tx,ty,tz,qx,qy,qz,qw
1403715276012142848,-0.000201278374,-0.000027769291,-0.000081740744,0.010547138520,-0.829454699845,0.000068008296,0.558474398830
1403715276062142976,-0.000510657241,0.000112261160,-0.000187407403,0.010603625544,-0.829667575860,-0.000032621205,0.558157034918
1403715276112143104,-0.000947253538,0.000293982363,-0.000630420618,0.010641220715,-0.829876234515,-0.000029891911,0.557846035134
1403715276162142976,-0.003271946947,0.000615653820,-0.002786129191,0.010553746988,-0.829803166858,0.000070681841,0.557956376163
1403715276212142848,-0.000053329831,0.000824166971,-0.001074968835,0.010654628376,-0.829918368702,0.000048142185,0.557783092131
1403715276262142976,-0.002293383088,0.001118169621,-0.001950297325,0.010594440188,-0.829884941415,0.000113223073,0.557833961883
1403715276312143104,-0.001791564115,0.001314391213,-0.001643943330,0.010616248480,-0.829911695342,0.000184835550,0.557793724453
1403715276362142976,-0.001806154349,0.001438133280,-0.001468632477,0.010657276278,-0.829967214094,0.000192211115,0.557710327182
1403715276412143104,-0.001841183928,0.001561712942,-0.001171187535,0.010674281647,-0.830078450427,0.000215965605,0.557544419043
1403715276462142976,-0.001892394777,0.001612844322,-0.001094655921,0.010679306744,-0.830031572105,0.000124343355,0.557614137424
1403715276512142848,-0.001899332090,0.001709437431,-0.000862487352,0.010715261481,-0.829776685310,0.000348127629,0.557992575662
1403715276562142976,-0.001925712486,0.001931502115,-0.000655811218,0.010625531258,-0.829854363041,0.000292786808,0.557878793739
1403715276612143104,-0.001983173174,0.001995338613,-0.000754634643,0.010594401821,-0.830002915738,0.000210542832,0.557658384844
1403715276662142976,-0.002048111269,0.002024110750,-0.000882741404,0.010560684302,-0.830021882338,0.000264046675,0.557630771269
1403715276712142848,-0.002006673992,0.002029585250,-0.000926530058,0.010682820374,-0.829927928010,0.000212182417,0.557768291171
1403715276762142976,-0.001931272570,0.002067502824,-0.000641836568,0.010673746348,-0.829814604737,0.000371551409,0.557936963155
1403715276812143104,-0.002097857517,0.002185175108,-0.000686535065,0.010641855777,-0.829927727735,0.000416946615,0.557769256771
1403715276862142976,-0.002206909961,0.002244088850,-0.000257603943,0.010579760052,-0.829993901418,0.000433059534,0.557671950833
1403715276912143104,-0.002234383857,0.002107893456,-0.000044838804,0.010586168023,-0.829854230613,0.000465094357,0.557879622023
1403715276962142976,-0.002210177443,0.001959788080,-0.000048232636,0.010706412825,-0.829716905458,0.000318523564,0.558081649998
1403715277012142848,-0.002115394732,0.002007049288,0.000052779737,0.010598452338,-0.829690746726,0.000496142871,0.558122469936
1403715277062142976,-0.002209511853,0.002308919000,0.000082366453,0.010555975531,-0.829865595584,0.000486959582,0.557863269554
1403715277112143104,-0.002184384980,0.002459431948,0.000177334663,0.010632615186,-0.829736791154,0.000430197996,0.558053420229
1403715277162142976,-0.002198097964,0.002491096717,0.000505413422,0.010719242195,-0.829806458304,0.000450503862,0.557948148711
1403715277212142848,-0.001914252356,0.002486264820,0.000589848158,0.010525341552,-0.829836889850,0.000723954178,0.557906290805
1403715277262142976,-0.001770860593,0.002578925832,0.000566082430,0.010551207432,-0.829796711924,0.000419807323,0.557965870519
1403715277312143104,-0.001840382403,0.002664276252,0.000386089328,0.010389830756,-0.830012454943,0.000471708548,0.557647875946
1403715277362142976,-0.001868638242,0.002701643200,0.000483157852,0.010594523049,-0.829976103059,0.000218163045,0.557698284771
1403715277412143104,-0.001925800470,0.002685427998,0.000573316888,0.010565199068,-0.829962377214,0.000319392306,0.557719218753
1403715277462142976,-0.002105635010,0.002790336769,0.000788072241,0.010483425442,-0.829942488578,0.000441480132,0.557750274352
1403715277512142848,-0.002433425531,0.002762120488,0.000497328909,0.010426582639,-0.829907110768,0.000452574278,0.557803970089
1403715277562142976,-0.002548915774,0.002773183170,0.000943203805,0.010639296108,-0.829750854668,0.000340165058,0.558032444258
1403715277612143104,-0.002517068060,0.002887815646,0.000942051923,0.010615667058,-0.829910298871,0.000533741124,0.557795588510
1403715277662142976,-0.002652534506,0.003032503776,0.000782841202,0.010426506514,-0.829779534496,0.000761118981,0.557993398520
1403715277712142848,-0.002571828329,0.003317285478,0.001348172762,0.010432170789,-0.829861833309,0.000962335342,0.557870577590
1403715277762142976,-0.002580969162,0.003388679877,0.001823381347,0.010380832321,-0.829834591768,0.001082363214,0.557911836329
1403715277812143104,-0.002525064749,0.003545030543,0.001803275283,0.010679698231,-0.829829981617,0.000766967737,0.557913575220
1403715277862142976,-0.002543635574,0.003789089385,0.001753597094,0.010207180104,-0.830068911928,0.001067273387,0.557566386947
1403715277912143104,-0.002533928562,0.003802417772,0.002033694533,0.010659499100,-0.829977597271,0.000509965391,0.557694632431
1403715277962142976,-0.002659541352,0.003711888242,0.002410249512,0.010543136380,-0.829889563652,0.000940296852,0.557827276366
1403715278012142848,-0.002874239982,0.003813921122,0.002502059439,0.010400149056,-0.830173922955,0.001182247202,0.557406222459
1403715278062142976,-0.002849707169,0.003766174515,0.002637646031,0.010710396630,-0.829933845486,0.000890664843,0.557758286570
1403715278112143104,-0.002940001631,0.003668985552,0.002879535769,0.010565569962,-0.829861190620,0.000841630772,0.557869218269
1403715278162142976,-0.002721597634,0.003711377931,0.003302376837,0.010381516312,-0.829972451471,0.001173775157,0.557706532300
1403715278212142848,-0.003220672165,0.003871584494,0.003438305683,0.010491855530,-0.830062923826,0.001235266693,0.557569670600
1403715278262142976,-0.002805534324,0.004176225798,0.004302716236,0.010666601257,-0.830010135172,0.000630716767,0.557645946211
1403715278312143104,-0.002929431621,0.004572232614,0.003972100399,0.009976152852,-0.829539678451,0.000392644289,0.558358526468
1403715278362142976,-0.003500902321,0.004996469440,0.003160834985,0.009112676810,-0.828823006986,-0.000340152489,0.559436561648
