timestamp_ns,tx,ty,tz,qx,qy,qz,qw
1413393887355760640,0.000002446374,0.000008719283,-0.000004699807,-0.006799910390,-0.807425361854,-0.000189491609,0.589930513151
1413393887405760512,0.006798822975,0.001747195079,0.000775704723,-0.006880879303,-0.807536915503,-0.000387166479,0.589776765990
1413393887455760384,0.000199478462,0.002539209530,-0.002497622561,-0.006712845862,-0.807452409280,-0.000092413993,0.589894512525
1413393887505760512,0.002485792745,0.000951980658,-0.001365751387,-0.006487662004,-0.807427197558,0.000100716345,0.589931539029
1413393887555760384,0.001633137576,0.000503109504,-0.002179976222,-0.006517201357,-0.807465738126,0.000229947615,0.589878423884
1413393887605760512,0.001574512105,0.000330967293,-0.002702787217,-0.006640435477,-0.807317498432,-0.000469363646,0.590079775150
1413393887655760640,0.001454499585,0.000125344775,-0.002497195094,-0.006303218682,-0.807122237691,-0.000645623915,0.590350358710
1413393887705760512,0.001235581928,-0.000409972437,-0.002994486297,-0.006237083110,-0.807292757501,-0.000351604884,0.590118105853
1413393887755760384,0.001097815174,-0.000584832638,-0.003247471088,-0.006203966866,-0.807062297371,-0.000370310704,0.590433587991
1413393887805760256,0.001011064311,-0.000918875221,-0.003658385827,-0.006188196295,-0.807220236291,-0.000411434405,0.590217779358
1413393887855760640,0.000885060673,-0.001169591282,-0.003896977377,-0.006201366964,-0.807445853855,-0.000426295560,0.589908937389
1413393887905760512,0.000863871254,-0.001222118410,-0.004415595188,-0.006131586125,-0.807627843719,-0.000541174672,0.589660391099
1413393887955760384,0.000796266312,-0.001198557961,-0.004230975119,-0.006099240390,-0.807771625078,-0.000376239689,0.589463874575
1413393888005760512,-0.001589972963,-0.002405713306,-0.005682832045,-0.005873933967,-0.807774864412,-0.000359994182,0.589461733897
1413393888055760384,-0.002797967123,-0.003254278323,-0.006517307605,-0.006054394099,-0.807774306495,-0.000440912225,0.589460617578
1413393888105760512,-0.003366792135,-0.003739119681,-0.006902770803,-0.005933523025,-0.807856818983,-0.000291516016,0.589348851145
1413393888155760640,-0.003531457051,-0.003980897899,-0.006967447475,-0.006008573162,-0.807701496807,-0.000392514212,0.589560883232
1413393888205760512,-0.003615754709,-0.004246970231,-0.007189971561,-0.005766946664,-0.807944393388,-0.000351320881,0.589230410020
1413393888255760384,-0.003699978384,-0.004121404542,-0.007011152192,-0.005886190146,-0.807979043074,-0.000416112055,0.589181674502
1413393888305760256,-0.003617791811,-0.004073869922,-0.006888680099,-0.005825676222,-0.808039563722,-0.000583665370,0.589099129426
1413393888355760640,-0.003472163090,-0.003796473865,-0.006715465629,-0.005816629030,-0.808069834607,0.000534581963,0.589057742032
1413393888405760512,-0.003393155022,-0.003869985329,-0.006602041314,-0.005871758116,-0.808001865246,0.000242734507,0.589150616817
1413393888455760384,-0.003369760582,-0.003649678677,-0.006908200811,-0.005507614884,-0.807998070355,0.001110274360,0.589158341850
1413393888505760512,-0.003314367323,-0.003503563166,-0.007127407504,-0.005344616760,-0.807999017450,0.001292975172,0.589158171535
1413393888555760384,-0.003323888603,-0.003398050019,-0.007002472717,-0.004967235196,-0.808099458945,0.001441308747,0.589023355782
1413393888605760512,-0.003431560177,-0.003296432101,-0.007459810869,-0.004570382982,-0.808103231441,0.001343406370,0.589021624555
1413393888655760640,-0.003539744566,-0.003391719328,-0.007477717949,-0.004495827530,-0.807960551103,0.001353782966,0.589217873683
1413393888705760512,-0.003504617344,-0.003157843561,-0.007573942818,-0.004135207210,-0.807931314595,0.001478451901,0.589260303379
1413393888755760384,-0.003564172218,-0.003105070218,-0.007265371392,-0.004077288252,-0.807904556466,0.001813113232,0.589296458484
1413393888805760256,-0.003618808200,-0.003054225123,-0.007329633027,-0.004041051040,-0.808244929193,0.002104193790,0.588828817831
1413393888855760640,-0.003530600460,-0.002776031120,-0.007586033602,-0.004267010057,-0.808365402804,0.002435208526,0.588660545589
1413393888905760512,-0.003415660707,-0.002529746940,-0.007692816593,-0.004128267846,-0.808137049627,0.002089278679,0.588976316450
1413393888955760384,-0.003463095676,-0.002884200285,-0.007749688922,-0.004117989626,-0.808075851722,0.001730471456,0.589061512487
1413393889005760512,-0.003448172655,-0.003322030877,-0.007492131870,-0.004393525071,-0.807754849925,0.001609993777,0.589499963765
1413393889055760384,-0.003473327645,-0.003435735689,-0.008213614595,-0.004182173650,-0.807397458685,0.000987004571,0.589992270250
1413393889105760512,-0.003635906807,-0.003542859675,-0.008577713336,-0.004325176169,-0.807418834946,0.000954713687,0.589962038056
1413393889155760640,-0.003698848515,-0.003433163877,-0.007920253292,-0.004323355185,-0.807607133146,0.000361651879,0.589704923075
1413393889205760512,-0.003443029255,-0.003100083932,-0.007193351767,-0.004138568546,-0.808389696260,0.000590666949,0.588632841714
1413393889255760384,-0.003147053474,-0.002530013648,-0.007150909207,-0.004264300771,-0.808383559224,0.000821714298,0.588640095220
1413393889305760256,-0.003059721528,-0.002366141740,-0.006490289256,-0.003830951776,-0.809247007039,0.001404403007,0.587454366789
1413393889355760640,-0.003066977173,-0.001817371926,-0.006878095493,-0.004471856016,-0.810411311103,0.001509449429,0.585842325975
